HOUR_OF_DAY,DAY_OF_WEEK,YEAR,QUARTER,MONTH,city,lat,lng
21,5,2023,4,11,Roxbury,42.32405,-71.08522
22,6,2023,4,11,Hyde Park,42.25505,-71.12662
2,7,2023,4,11,Allston,42.35855,-71.12931
2,7,2023,4,11,Allston,42.35855,-71.12931
3,2,2023,4,12,Roxbury,42.32405,-71.08522
20,1,2023,4,12,Dorchester,42.3057,-71.08693
20,1,2023,4,12,Dorchester,42.29427,-71.05185
20,1,2023,4,12,Dorchester,42.31578,-71.0562
16,7,2023,4,12,Roxbury,42.32405,-71.08522
21,1,2023,4,12,Dorchester,42.3057,-71.08693
21,1,2023,4,12,Dorchester,42.29427,-71.05185
21,1,2023,4,12,Dorchester,42.31578,-71.0562
14,4,2023,4,12,Dorchester,42.3057,-71.08693
14,4,2023,4,12,Dorchester,42.29427,-71.05185
14,4,2023,4,12,Dorchester,42.31578,-71.0562
20,1,2023,4,12,Dorchester,42.3057,-71.08693
20,1,2023,4,12,Dorchester,42.29427,-71.05185
20,1,2023,4,12,Dorchester,42.31578,-71.0562
0,7,2023,4,12,Dorchester,42.3057,-71.08693
0,7,2023,4,12,Dorchester,42.29427,-71.05185
0,7,2023,4,12,Dorchester,42.31578,-71.0562
20,2,2024,1,1,Dorchester,42.3057,-71.08693
20,2,2024,1,1,Dorchester,42.29427,-71.05185
20,2,2024,1,1,Dorchester,42.31578,-71.0562
5,2,2024,1,1,Dorchester,42.3057,-71.08693
5,2,2024,1,1,Dorchester,42.29427,-71.05185
5,2,2024,1,1,Dorchester,42.31578,-71.0562
0,2,2024,1,1,South Boston Waterfront,,
23,2,2024,1,1,Dorchester,42.3057,-71.08693
23,2,2024,1,1,Dorchester,42.29427,-71.05185
23,2,2024,1,1,Dorchester,42.31578,-71.0562
16,6,2024,1,1,West Roxbury,42.27931,-71.16072
22,6,2024,1,1,Roxbury,42.32405,-71.08522
0,7,2024,4,10,Roxbury,42.32405,-71.08522
19,4,2024,1,2,Dorchester,42.3057,-71.08693
19,4,2024,1,2,Dorchester,42.29427,-71.05185
19,4,2024,1,2,Dorchester,42.31578,-71.0562
10,4,2024,1,3,Roxbury,42.32405,-71.08522
12,2,2024,1,2,Downtown,,
21,6,2024,1,3,Roxbury,42.32405,-71.08522
21,2,2024,1,3,Dorchester,42.3057,-71.08693
21,2,2024,1,3,Dorchester,42.29427,-71.05185
21,2,2024,1,3,Dorchester,42.31578,-71.0562
21,1,2024,1,3,Dorchester,42.3057,-71.08693
21,1,2024,1,3,Dorchester,42.29427,-71.05185
21,1,2024,1,3,Dorchester,42.31578,-71.0562
19,1,2024,1,3,Roxbury,42.32405,-71.08522
20,5,2024,2,4,South Boston,42.33455,-71.03875
15,7,2024,2,4,Roxbury,42.32405,-71.08522
17,1,2024,2,4,Dorchester,42.3057,-71.08693
17,1,2024,2,4,Dorchester,42.29427,-71.05185
17,1,2024,2,4,Dorchester,42.31578,-71.0562
23,2,2024,2,4,South End,,
23,2,2024,2,4,South End,,
4,7,2024,2,4,Mattapan,42.27588,-71.0918
15,5,2024,2,5,Dorchester,42.3057,-71.08693
15,5,2024,2,5,Dorchester,42.29427,-71.05185
15,5,2024,2,5,Dorchester,42.31578,-71.0562
14,1,2024,2,5,North End,,
21,4,2024,2,5,Dorchester,42.3057,-71.08693
21,4,2024,2,5,Dorchester,42.29427,-71.05185
21,4,2024,2,5,Dorchester,42.31578,-71.0562
21,4,2024,2,5,Dorchester,42.3057,-71.08693
21,4,2024,2,5,Dorchester,42.29427,-71.05185
21,4,2024,2,5,Dorchester,42.31578,-71.0562
23,7,2024,2,5,Roxbury,42.32405,-71.08522
23,7,2024,2,5,Roxbury,42.32405,-71.08522
17,4,2024,2,5,Hyde Park,42.25505,-71.12662
4,7,2024,2,5,Roxbury,42.32405,-71.08522
0,4,2024,2,5,South Boston,42.33455,-71.03875
0,4,2024,2,5,South Boston,42.33455,-71.03875
19,3,2024,2,5,South End,,
23,6,2024,2,5,Dorchester,42.3057,-71.08693
23,6,2024,2,5,Dorchester,42.29427,-71.05185
23,6,2024,2,5,Dorchester,42.31578,-71.0562
22,3,2024,2,6,Dorchester,42.3057,-71.08693
22,3,2024,2,6,Dorchester,42.29427,-71.05185
22,3,2024,2,6,Dorchester,42.31578,-71.0562
22,3,2024,2,6,Dorchester,42.3057,-71.08693
22,3,2024,2,6,Dorchester,42.29427,-71.05185
22,3,2024,2,6,Dorchester,42.31578,-71.0562
23,4,2024,2,6,Roxbury,42.32405,-71.08522
1,5,2024,2,6,Mattapan,42.27588,-71.0918
1,1,2024,2,6,Jamaica Plain,42.30823,-71.11515
10,2,2024,2,6,Beacon Hill,,
20,5,2024,2,6,Dorchester,42.3057,-71.08693
20,5,2024,2,6,Dorchester,42.29427,-71.05185
20,5,2024,2,6,Dorchester,42.31578,-71.0562
0,5,2024,2,6,Longwood,,
11,5,2024,2,6,South Boston Waterfront,,
23,5,2024,2,6,Roxbury,42.32405,-71.08522
23,7,2024,2,6,South End,,
22,3,2024,2,6,Allston,42.35855,-71.12931
20,7,2024,2,6,Dorchester,42.3057,-71.08693
20,7,2024,2,6,Dorchester,42.29427,-71.05185
20,7,2024,2,6,Dorchester,42.31578,-71.0562
21,1,2024,2,6,South Boston,42.33455,-71.03875
21,1,2024,2,6,Jamaica Plain,42.30823,-71.11515
15,2,2024,3,7,Dorchester,42.3057,-71.08693
15,2,2024,3,7,Dorchester,42.29427,-71.05185
15,2,2024,3,7,Dorchester,42.31578,-71.0562
1,3,2024,3,7,Roxbury,42.32405,-71.08522
1,3,2024,3,7,Roxbury,42.32405,-71.08522
22,3,2024,3,7,Roxbury,42.32405,-71.08522
15,4,2024,3,7,Charlestown,42.37975,-71.06167
12,6,2024,3,7,Mattapan,42.27588,-71.0918
12,6,2024,3,7,Mattapan,42.27588,-71.0918
1,6,2024,3,7,Jamaica Plain,42.30823,-71.11515
1,6,2024,3,7,Jamaica Plain,42.30823,-71.11515
1,6,2024,3,7,Jamaica Plain,42.30823,-71.11515
5,6,2024,3,7,Dorchester,42.3057,-71.08693
5,6,2024,3,7,Dorchester,42.29427,-71.05185
5,6,2024,3,7,Dorchester,42.31578,-71.0562
1,6,2024,3,7,Roxbury,42.32405,-71.08522
0,3,2024,3,7,Roxbury,42.32405,-71.08522
21,4,2024,3,7,Dorchester,42.3057,-71.08693
21,4,2024,3,7,Dorchester,42.29427,-71.05185
21,4,2024,3,7,Dorchester,42.31578,-71.0562
1,6,2024,3,7,Roxbury,42.32405,-71.08522
21,4,2024,3,7,Dorchester,42.3057,-71.08693
21,4,2024,3,7,Dorchester,42.29427,-71.05185
21,4,2024,3,7,Dorchester,42.31578,-71.0562
21,4,2024,3,7,Dorchester,42.3057,-71.08693
21,4,2024,3,7,Dorchester,42.29427,-71.05185
21,4,2024,3,7,Dorchester,42.31578,-71.0562
21,4,2024,3,7,Dorchester,42.3057,-71.08693
21,4,2024,3,7,Dorchester,42.29427,-71.05185
21,4,2024,3,7,Dorchester,42.31578,-71.0562
21,4,2024,3,7,Dorchester,42.3057,-71.08693
21,4,2024,3,7,Dorchester,42.29427,-71.05185
21,4,2024,3,7,Dorchester,42.31578,-71.0562
20,5,2024,2,6,Dorchester,42.3057,-71.08693
20,5,2024,2,6,Dorchester,42.29427,-71.05185
20,5,2024,2,6,Dorchester,42.31578,-71.0562
20,6,2024,2,6,Dorchester,42.3057,-71.08693
20,6,2024,2,6,Dorchester,42.29427,-71.05185
20,6,2024,2,6,Dorchester,42.31578,-71.0562
23,7,2024,3,7,Roxbury,42.32405,-71.08522
23,7,2024,3,7,Roxbury,42.32405,-71.08522
23,7,2024,3,7,Roxbury,42.32405,-71.08522
22,1,2024,3,7,Jamaica Plain,42.30823,-71.11515
0,2,2024,3,7,Dorchester,42.3057,-71.08693
0,2,2024,3,7,Dorchester,42.29427,-71.05185
0,2,2024,3,7,Dorchester,42.31578,-71.0562
22,3,2024,3,7,Dorchester,42.3057,-71.08693
22,3,2024,3,7,Dorchester,42.29427,-71.05185
22,3,2024,3,7,Dorchester,42.31578,-71.0562
1,1,2024,3,7,Roxbury,42.32405,-71.08522
22,7,2024,3,7,Dorchester,42.3057,-71.08693
22,7,2024,3,7,Dorchester,42.29427,-71.05185
22,7,2024,3,7,Dorchester,42.31578,-71.0562
14,4,2024,3,7,Dorchester,42.3057,-71.08693
14,4,2024,3,7,Dorchester,42.29427,-71.05185
14,4,2024,3,7,Dorchester,42.31578,-71.0562
2,5,2024,3,7,Downtown,,
2,5,2024,3,7,Downtown,,
23,2,2024,3,7,Dorchester,42.3057,-71.08693
23,2,2024,3,7,Dorchester,42.29427,-71.05185
23,2,2024,3,7,Dorchester,42.31578,-71.0562
14,2,2024,3,7,Jamaica Plain,42.30823,-71.11515
8,4,2024,3,7,Dorchester,42.3057,-71.08693
8,4,2024,3,7,Dorchester,42.29427,-71.05185
8,4,2024,3,7,Dorchester,42.31578,-71.0562
11,3,2024,3,8,Roxbury,42.32405,-71.08522
19,5,2024,3,8,East Boston,42.37324,-71.01616
21,7,2024,3,8,Dorchester,42.3057,-71.08693
21,7,2024,3,8,Dorchester,42.29427,-71.05185
21,7,2024,3,8,Dorchester,42.31578,-71.0562
18,2,2024,3,8,Dorchester,42.3057,-71.08693
18,2,2024,3,8,Dorchester,42.29427,-71.05185
18,2,2024,3,8,Dorchester,42.31578,-71.0562
18,2,2024,3,8,Dorchester,42.3057,-71.08693
18,2,2024,3,8,Dorchester,42.29427,-71.05185
18,2,2024,3,8,Dorchester,42.31578,-71.0562
0,6,2024,3,8,Mattapan,42.27588,-71.0918
2,7,2024,3,8,Dorchester,42.3057,-71.08693
2,7,2024,3,8,Dorchester,42.29427,-71.05185
2,7,2024,3,8,Dorchester,42.31578,-71.0562
20,1,2024,3,8,Roxbury,42.32405,-71.08522
21,1,2024,3,8,Roxbury,42.32405,-71.08522
20,1,2024,3,8,Roxbury,42.32405,-71.08522
20,1,2024,3,8,Roxbury,42.32405,-71.08522
20,1,2024,3,8,Roxbury,42.32405,-71.08522
21,7,2024,3,8,Dorchester,42.3057,-71.08693
21,7,2024,3,8,Dorchester,42.29427,-71.05185
21,7,2024,3,8,Dorchester,42.31578,-71.0562
21,6,2024,3,8,Dorchester,42.3057,-71.08693
21,6,2024,3,8,Dorchester,42.29427,-71.05185
21,6,2024,3,8,Dorchester,42.31578,-71.0562
3,4,2024,3,9,Roxbury,42.32405,-71.08522
12,2,2024,3,9,Dorchester,42.3057,-71.08693
12,2,2024,3,9,Dorchester,42.29427,-71.05185
12,2,2024,3,9,Dorchester,42.31578,-71.0562
12,2,2024,3,9,Dorchester,42.3057,-71.08693
12,2,2024,3,9,Dorchester,42.29427,-71.05185
12,2,2024,3,9,Dorchester,42.31578,-71.0562
21,2,2024,3,9,South End,,
23,2,2024,3,9,Dorchester,42.3057,-71.08693
23,2,2024,3,9,Dorchester,42.29427,-71.05185
23,2,2024,3,9,Dorchester,42.31578,-71.0562
11,2,2024,3,9,Dorchester,42.3057,-71.08693
11,2,2024,3,9,Dorchester,42.29427,-71.05185
11,2,2024,3,9,Dorchester,42.31578,-71.0562
21,2,2024,3,9,Jamaica Plain,42.30823,-71.11515
2,5,2024,3,9,West End,,
20,7,2024,3,9,Roxbury,42.32405,-71.08522
1,1,2024,3,9,Mattapan,42.27588,-71.0918
11,6,2024,3,9,Dorchester,42.3057,-71.08693
11,6,2024,3,9,Dorchester,42.29427,-71.05185
11,6,2024,3,9,Dorchester,42.31578,-71.0562
13,1,2024,4,10,Mattapan,42.27588,-71.0918
19,1,2024,4,10,Dorchester,42.3057,-71.08693
19,1,2024,4,10,Dorchester,42.29427,-71.05185
19,1,2024,4,10,Dorchester,42.31578,-71.0562
1,3,2024,4,10,Roxbury,42.32405,-71.08522
0,5,2024,4,10,Dorchester,42.3057,-71.08693
0,5,2024,4,10,Dorchester,42.29427,-71.05185
0,5,2024,4,10,Dorchester,42.31578,-71.0562
21,5,2024,4,10,Mission Hill,,
1,1,2024,4,10,Dorchester,42.3057,-71.08693
1,1,2024,4,10,Dorchester,42.29427,-71.05185
1,1,2024,4,10,Dorchester,42.31578,-71.0562
1,1,2024,4,10,Dorchester,42.3057,-71.08693
1,1,2024,4,10,Dorchester,42.29427,-71.05185
1,1,2024,4,10,Dorchester,42.31578,-71.0562
16,3,2024,4,10,Charlestown,42.37975,-71.06167
20,3,2024,4,11,Dorchester,42.3057,-71.08693
20,3,2024,4,11,Dorchester,42.29427,-71.05185
20,3,2024,4,11,Dorchester,42.31578,-71.0562
13,6,2024,4,11,Hyde Park,42.25505,-71.12662
14,3,2024,4,11,Dorchester,42.3057,-71.08693
14,3,2024,4,11,Dorchester,42.29427,-71.05185
14,3,2024,4,11,Dorchester,42.31578,-71.0562
1,5,2024,4,11,Mattapan,42.27588,-71.0918
0,1,2024,4,11,Roxbury,42.32405,-71.08522
11,6,2024,4,11,Allston,42.35855,-71.12931
20,6,2024,4,11,Dorchester,42.3057,-71.08693
20,6,2024,4,11,Dorchester,42.29427,-71.05185
20,6,2024,4,11,Dorchester,42.31578,-71.0562
10,2,2024,4,12,Roxbury,42.32405,-71.08522
10,2,2024,4,12,Roxbury,42.32405,-71.08522
20,3,2024,4,12,South Boston,42.33455,-71.03875
23,6,2024,4,12,Roslindale,42.28392,-71.12468
22,2,2024,4,12,Dorchester,42.3057,-71.08693
22,2,2024,4,12,Dorchester,42.29427,-71.05185
22,2,2024,4,12,Dorchester,42.31578,-71.0562
23,5,2024,4,12,Charlestown,42.37975,-71.06167
0,2,2024,4,12,Dorchester,42.3057,-71.08693
0,2,2024,4,12,Dorchester,42.29427,-71.05185
0,2,2024,4,12,Dorchester,42.31578,-71.0562
23,6,2024,4,12,Mattapan,42.27588,-71.0918
18,4,2025,1,1,East Boston,42.37324,-71.01616
22,7,2025,1,1,Charlestown,42.37975,-71.06167
1,7,2025,1,1,Hyde Park,42.25505,-71.12662
21,3,2025,1,1,Jamaica Plain,42.30823,-71.11515
19,3,2025,1,1,Dorchester,42.3057,-71.08693
19,3,2025,1,1,Dorchester,42.29427,-71.05185
19,3,2025,1,1,Dorchester,42.31578,-71.0562
22,1,2025,1,1,Dorchester,42.3057,-71.08693
22,1,2025,1,1,Dorchester,42.29427,-71.05185
22,1,2025,1,1,Dorchester,42.31578,-71.0562
23,4,2025,1,1,Mattapan,42.27588,-71.0918
22,5,2025,1,1,Dorchester,42.3057,-71.08693
22,5,2025,1,1,Dorchester,42.29427,-71.05185
22,5,2025,1,1,Dorchester,42.31578,-71.0562
1,1,2025,1,2,Dorchester,42.3057,-71.08693
1,1,2025,1,2,Dorchester,42.29427,-71.05185
1,1,2025,1,2,Dorchester,42.31578,-71.0562
21,7,2025,1,2,Dorchester,42.3057,-71.08693
21,7,2025,1,2,Dorchester,42.29427,-71.05185
21,7,2025,1,2,Dorchester,42.31578,-71.0562
23,3,2025,1,2,Mattapan,42.27588,-71.0918
17,5,2025,1,2,Dorchester,42.3057,-71.08693
17,5,2025,1,2,Dorchester,42.29427,-71.05185
17,5,2025,1,2,Dorchester,42.31578,-71.0562
